56.59,56.5,49.94,49.6,66.25,65.8,72.76,71.5,70.52,66.02,56.19,56.67,72.44,24.91,50.09,-2.562,59.62,56.1,4.316,0.794,267.1,215.2,8.4,3.8,41.2,36.3,75.3,79.4,5.3,47.3,6.1,110.3,34.8,43.1,50,48,-1.108,-0.435,9.8,20,0,113.3,110.3,134.5,96.9,5.9,6.9,50,0,100,80,56,56,57,54.99,60.61,59.15,58.06,106.4,95.72,-32.07
56.01,56.1,49.94,50,65.31,65.3,70.91,70.8,69.54,65.2,55.7,56.1,62.52,15.37,48.35,-1.197,54.03,51.26,3.553,0.7869,267.6,213.5,8.2,3.6,41.6,36.9,74.4,78,5.7,47.8,6,110.1,35.7,40.8,49,47,12.67,5.765,9.926,20,0,112.2,109.6,132.5,94.9,5.7,6.1,50,0,100,80,56,56,52,55.07,62.37,58.45,57.41,50.53,81.88,-16.14
56.01,56.1,49.9,49.8,65.31,65,70.91,70.6,69.54,65.2,55.7,56.1,62.96,15.48,48.68,-1.205,54.74,51.95,3.575,0.7919,269.4,214.8,8,3.8,41.8,36.9,74.4,78,6,47.8,6,110.1,35.7,41.1,49,47,13.59,6.14,9.926,20,0,112.2,109.6,133,95.6,5.5,6.3,50,0,100,80,56,56,48,55.07,62.37,58.45,57.41,50.88,82.4,-18.1
56.01,56.1,49.9,50,65.31,65.3,70.91,70.6,69.49,65.2,55.7,56.1,62.9,15.92,48.19,-1.204,54.75,51.96,3.576,0.792,269.2,214.8,8,3.8,42,37.1,74.4,78,6,47.8,6,110.3,35.7,40.6,49,47,13.84,6.256,9.926,20,0,112.2,109.6,132.5,94.9,5.5,6.3,50,0,100,80,56,56,52,55.12,62.37,58.45,57.41,52.65,82.41,-21.11
56.01,56.1,49.9,49.8,65.31,65,70.91,70.6,69.54,65.2,55.7,56.14,62.8,15.44,48.56,-1.202,54.7,51.92,3.939,1.158,268.8,214.7,8.4,3.5,41.8,36.7,74.1,77.5,5.7,47.8,6.4,110.3,36.2,40.6,49,47,14.03,6.355,9.926,20,0,112.2,109.4,134,95.8,5.5,6.1,50,0,100,80,56,56,48,55.12,62.29,58.45,57.41,51.62,90.79,-18.58
56.01,56.1,49.9,49.8,65.31,65.3,70.95,70.4,69.49,65.16,55.7,56.1,63.05,16.3,48.4,-1.655,54.95,52.16,3.589,0.7949,267.9,215.6,8,3.7,42,37.1,74.1,77.5,5.7,47.8,5.8,110.1,36,40.4,49,47,14.03,6.331,9.926,20,0,112.4,109.4,133.5,95.5,5.3,6.3,50,0,100,80,56,56,52,55.12,62.21,58.45,57.41,55.14,82.72,-20.79
56.01,56.1,49.9,50,65.31,64.8,70.91,70.4,69.45,65.16,55.7,56.1,62.55,16.29,47.92,-1.654,54.89,52.1,3.585,0.7941,267.7,215.4,8.2,3.7,41.6,36.7,74.1,77.5,5.8,47.8,6,110.3,35.7,40.8,49,47,15.51,7.051,9.926,20,0,112.2,109.6,132,94.8,5.3,6.3,50,0,100,80,56,56,45,55.12,62.17,58.41,57.41,55.42,86.01,-23.37
55.97,56.1,49.9,50,65.31,65.1,70.91,70.4,69.45,65.16,55.66,56.1,62.45,16.26,47.84,-1.651,54.69,51.89,3.965,1.165,267.3,216.1,8.2,3.5,41.6,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.9,49,47,15.23,6.938,9.926,20,0,112,109.4,131.5,93.6,5.3,6.1,50,0,100,80,56,56,48,55.12,62.13,58.45,57.41,55.65,91.38,-22.68
56.01,56.1,49.9,49.8,65.31,65,70.87,70.6,69.45,65.16,55.7,56.1,62.18,15.85,47.98,-1.656,54.81,52.03,3.58,0.793,268.1,215.1,8,3.5,41.8,36.9,74.1,77.5,5.7,47.8,5.8,110.1,36,41.1,49,47,16.62,7.601,9.926,20,0,112.2,109.4,133,94.8,5.5,6.1,50,0,100,80,56,56,48,55.12,62.13,58.41,57.41,54.25,85.89,-22.62
56.01,56.1,49.9,49.8,65.27,65.1,70.87,70.6,69.45,65.16,55.7,56.1,62.4,15.79,47.8,-1.194,54.88,52.09,3.584,0.7939,267.1,215.4,8.2,3.5,41.6,36.7,74.1,77.5,5.7,47.8,6,110.3,36,40.9,49,47,16.08,7.328,9.926,20,0,112.2,109.4,134,96.9,5.5,6.1,50,0,100,80,56,56,48,55.12,62.17,58.45,57.41,53.74,82.61,-23.96
55.97,56.1,49.9,49.8,65.31,65.1,70.91,70.8,69.45,65.16,55.7,56.1,62.74,16.34,48.06,-1.659,54.41,51.99,3.578,1.159,268.5,215,8.2,3.5,41.8,36.9,74.1,77.5,5.7,48,6,110.3,36.2,40.6,49,47,13.18,5.976,9.926,20,0,112.2,109.6,131,93.9,5.7,6.1,50,0,100,80,56,56,48,55.12,62.25,58.45,57.41,54.95,82.46,-21.97
55.97,56.1,49.9,50,65.31,65.3,70.87,70.6,69.49,65.2,55.7,56.1,62.34,15.44,48.1,-1.202,54.67,52.24,3.595,1.165,268.8,216,8.3,3.8,41.5,36.6,74.4,78,5.7,47.8,6.2,110.1,35.7,40.8,49,47,15.54,7.091,9.926,20,0,112.4,109.6,133,95.4,5.5,6.1,50,0,100,80,56,56,52,55.12,62.29,58.45,57.41,51.62,82.85,-23.11
55.97,56.1,49.9,50,65.27,65,70.91,70.8,69.49,65.2,55.7,56.1,62.99,15.83,47.9,-0.7396,54.59,52.16,3.589,1.163,267.7,215.7,8.2,3.3,41.8,36.9,74.1,77.5,5.7,47.8,6,110.3,36,40.8,49,47,13.01,5.872,9.926,20,0,112.2,109.6,132,94.6,5.7,6.1,50,0,100,80,56,56,48,55.16,62.33,58.45,57.41,52.94,82.73,-23.8
55.97,56.1,49.9,50,65.31,65.1,70.91,70.6,69.54,65.24,55.7,56.1,62.59,15.39,47.94,-0.7408,54.47,52.05,3.581,1.16,267.9,215.2,8.2,3.6,41.8,36.9,74.4,78,6,47.8,6,110.3,35.9,41.3,49,47,13.93,6.328,9.926,20,0,112,109.4,133,95,5.5,6.1,50,0,100,80,56,56,48,55.12,62.37,58.45,57.41,50.87,82.54,-22.92
56.01,56.1,49.9,50,65.31,65.1,70.91,70.6,69.49,65.2,55.7,56.1,62.35,15.78,47.76,-1.193,55.09,52.28,3.598,0.7969,266.8,216.2,8.5,4.1,41.5,36.6,74.7,78.4,5.7,47.8,6,110.3,35.1,41.1,49,47,16.93,7.723,9.926,20,0,112.2,109.2,131.5,93.8,5.6,6.1,50,0,100,80,56,56,48,55.16,62.33,58.49,57.41,52.77,79.79,-25.3
55.97,56.1,49.9,49.8,65.31,65.1,70.87,70.8,69.49,65.2,55.7,56.1,62.3,15.43,48.07,-1.201,54.3,51.89,3.571,1.157,268.6,214.5,8.4,3.3,41.8,36.9,74.1,77.5,6,47.8,6.2,110.1,36.2,40.6,49,47,14.42,6.585,9.926,20,0,112.2,109.4,132.5,94.5,5.7,6.1,50,0,100,80,56,56,48,55.16,62.29,58.45,57.41,51.88,82.3,-21.35
56.01,56.1,49.9,49.8,65.31,65.1,70.91,70.6,69.54,65.2,55.66,56.14,62.45,15.35,48.29,-1.195,54.81,51.65,4.314,1.16,267.3,215.1,8,3.8,41.8,36.9,74.1,78,5.7,47.8,6,110.3,36,40.9,49,47,15.66,7.132,9.926,20,0,112,109.4,131.5,93.5,5.5,6.3,50,0,100,80,56,56,48,55.16,62.33,58.41,57.41,51.34,103.5,-18.6
55.97,56.3,49.9,49.8,65.31,65.3,70.87,70.6,69.54,65.2,55.7,56.1,62.11,14.92,48.38,-1.198,54.49,52.07,3.583,1.161,267.8,215.3,8.2,3.5,41.8,36.9,74.1,77.5,6,47.8,6,110.3,36,40.6,49,47,15.71,7.196,9.926,20,0,112,109.4,133.5,95.5,5.3,6.3,50,0,100,80,56,56,52,55.16,62.37,58.45,57.37,49.62,79.45,-20.39
56.01,56,49.94,50,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.73,15.42,48.51,-1.201,54.2,51.43,3.564,0.7894,268.5,214.2,8,3.6,42,37.1,74.4,78,5.8,47.8,6.2,110.3,35.9,41.3,49,47,12.54,5.684,9.926,20,0,112.2,109.2,132,94.4,5.7,6,50,0,100,80,56,56,48,55.16,62.46,58.41,57.37,50.7,82.14,-16.16
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.6,69.54,65.2,55.7,56.1,61.78,15.3,48.13,-1.646,54.51,51.72,3.584,0.7939,266.4,215.4,8,3.6,41.8,36.9,74.4,78,6,47.8,5.8,110.3,35.9,40.9,49,47,16.97,7.811,9.926,20,0,112.2,109.2,133,95.4,5.7,6.3,50,0,100,80,56,56,48,55.12,62.46,58.45,57.37,50.02,79.48,-19.88
55.97,56.1,49.94,50,65.35,65.1,70.95,70.8,69.49,65.2,55.7,56.1,62.46,16.27,47.85,-1.652,53.83,51.42,3.563,1.155,267.3,214.1,8.2,3.3,41.6,36.7,74.1,77.5,5.5,47.8,6,110.1,36.2,40.9,49,47,12.09,5.504,9.926,20,0,112.2,109.4,130,92.1,5.7,6.1,50,0,100,80,56,56,48,55.16,62.37,58.45,57.37,54.09,79.02,-19.96
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.6,69.54,65.2,55.7,56.1,61.97,15.35,48.28,-1.651,54.41,51.62,3.577,0.7924,267.2,215,8.5,3.5,41.8,36.6,74.1,77.5,5.7,47.8,6.3,110.1,36.2,40.8,49,47,15.89,7.291,9.926,20,0,112.2,109.4,133,95,5.3,6.1,50,0,100,80,56,56,48,55.2,62.33,58.41,57.37,51.61,82.45,-18.52
56.01,56.1,49.94,49.8,65.31,65.1,70.95,70.6,69.54,65.2,55.66,56.1,63.2,15.88,48.52,-1.201,54.37,51.22,3.942,0.7919,268.5,214.8,8.2,3.8,41.8,36.9,74.4,78,6,47.8,6,110.1,35.7,41.1,49,47,11.46,5.159,9.926,20,0,112,109.4,132.5,94.6,5.5,6.1,50,0,100,80,56,56,48,55.16,62.37,58.41,57.41,52.81,94.57,-14.97
56.01,56.3,49.94,50,65.35,65.1,70.91,70.6,69.49,65.2,55.7,56.1,62.16,15.85,47.97,-1.656,54.49,51.7,3.583,0.7936,268,215.3,8.2,3.8,41.8,36.9,74.4,78,5.8,47.8,6.2,110.1,35.7,40.6,49,47,15.5,7.092,9.926,20,0,112,109.4,134.5,96.6,5.3,6.5,50,0,100,80,56,56,48,55.16,62.37,58.41,57.37,52.7,82.58,-20.88
56.01,56.3,49.94,50,65.35,65.1,70.91,70.8,69.54,65.24,55.66,56.1,62.41,15.46,48.16,-1.203,54.76,51.59,3.97,0.7976,269.1,216.4,8.2,3.6,41.8,36.9,74.4,78,5.7,47.8,6,110.1,35.9,41.1,49,47,15.59,7.106,9.926,20,0,112.2,109.2,132,95.6,5.8,6.1,50,0,100,80,56,56,48,55.16,62.46,58.45,57.41,50.81,91.5,-19.17
56.01,56.1,49.9,49.8,65.35,65.3,70.95,70.6,69.54,65.24,55.7,56.1,62.47,15.81,47.85,-1.196,55.14,52.34,3.601,0.7977,267.4,216.4,8,3.5,42,37.1,74.1,77.5,5.5,47.8,6.2,110.1,36,40.6,49,47,16.72,7.612,9.926,20,0,112.2,109.2,133.5,95.6,5.5,6.1,50,0,100,80,56,56,52,55.16,62.46,58.45,57.41,51.99,83,-25.07
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.8,69.58,65.24,55.74,56.14,62.3,14.97,48.53,-1.201,54.55,52.13,3.587,1.162,268.6,215.5,8.2,3.8,42,36.9,74.1,77.5,6,48,6.2,110.3,36.2,41.1,49,47,15.28,6.976,9.926,20,0,112.4,109.2,132.5,94.9,5.5,6.1,50,0,100,80,56,56,48,55.16,62.46,58.45,57.41,49.21,82.67,-19.92
56.01,56.1,49.9,49.8,65.35,65,70.91,70.8,69.58,65.24,55.7,56.14,62.47,15.01,48.66,-1.204,54.87,52.08,3.951,1.161,269.3,215.3,8.2,3.5,41.8,36.9,74.1,77.5,5.7,48,6,110.3,36,40.6,49,47,15.78,7.186,9.926,20,0,112.2,109.2,133,94.8,5.8,6.1,50,0,100,80,56,56,48,55.2,62.46,58.45,57.41,49.63,91.06,-18.9
56.01,56.1,49.9,49.8,65.35,65,70.95,70.6,69.54,65.24,55.74,56.1,62.71,15.87,48.04,-1.2,54.93,52.5,3.22,0.7946,268.4,215.6,8.2,3.5,41.6,36.7,74.1,77.5,5.7,48,6.4,110.1,36.2,41.1,49,47,15.1,6.847,9.926,20,0,112.2,109.2,133,95.1,5.3,6.3,50,0,100,80,56,56,48,55.2,62.37,58.41,57.41,53.08,77.25,-24.96
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.8,69.54,65.24,55.74,56.14,62.22,15.41,48.01,-1.2,54.63,52.2,3.592,1.164,268.3,215.8,8,3.8,41.8,37.1,74.1,77.5,5.7,48,6,110.3,36,41.3,49,47,15.83,7.235,9.926,20,0,112.2,109.4,132.5,94.8,5.7,6.1,50,0,100,80,56,56,48,55.16,62.29,58.45,57.41,51.82,82.79,-23.41
56.01,56.1,49.9,50,65.31,65.1,70.91,70.6,69.54,65.2,55.7,56.1,62.83,15.45,48.59,-1.203,55,52.21,3.592,0.7957,268.9,215.9,8,3.8,42,37.1,74.4,78,5.8,47.8,5.8,110.3,35.9,40.4,49,47,15,6.791,9.926,20,0,112.2,109.4,133,95.1,5.5,6.1,50,0,100,80,56,56,48,55.2,62.33,58.45,57.41,51.94,82.8,-20.04
56.01,56.1,49.9,49.8,65.35,65.1,70.91,70.8,69.58,65.24,55.7,56.1,62.07,14.91,48.35,-1.197,54.9,52.1,3.585,0.7941,267.6,215.4,8,3.6,41.8,36.9,74.4,78,5.7,48,6,109.8,36,40.8,49,47,17.26,7.91,9.926,20,0,112,109.4,131.5,93.3,5.7,6.3,50,0,100,80,56,56,48,55.16,62.42,58.41,57.41,49.31,86.02,-20.78
55.97,56.1,49.9,50.1,65.31,65.1,70.91,70.8,69.58,65.24,55.7,56.1,62.51,14.91,48.34,-0.7399,54.62,52.19,3.591,1.164,267.5,215.8,8,3.8,41.8,37.1,74.4,78,6,47.8,5.8,110.1,35.7,40.9,49,47,14.76,6.714,9.926,20,0,112,109.4,134,96,5.7,6.1,50,0,100,80,56,56,48,55.2,62.42,58.41,57.41,49.58,86.16,-21.31
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.8,69.58,65.24,55.7,56.14,62.27,14.96,48.5,-1.201,54.66,51.86,3.963,1.165,268.5,216,8.2,3.6,41.8,36.9,74.1,78,5.5,48,6.4,110.1,36,41.3,49,47,15.76,7.198,9.926,20,0,112.2,109.4,132.5,94.9,5.5,6.1,50,0,100,80,56,56,48,55.16,62.46,58.45,57.37,49.19,87.87,-18.58
56.01,56.1,49.94,50,65.35,65.3,70.91,70.8,69.58,65.24,55.7,56.1,61.41,14.76,47.84,-1.184,54.45,51.66,3.58,0.793,264.8,215.1,8.2,3.3,41.8,36.9,74.1,77.5,5.5,47.8,6,110.3,36.2,40.6,49,47,17.98,8.325,9.926,20,0,112,109.4,134,96,5.7,6.1,50,0,100,80,56,56,52,55.2,62.5,58.41,57.41,48.51,85.89,-21.13
56.01,56.3,49.94,49.8,65.35,65.3,70.91,70.6,69.58,65.24,55.74,56.1,62.14,14.93,48.4,-1.198,54.66,52.23,3.226,0.7961,267.9,216,8.4,3.5,41.6,36.7,74.4,77.5,6,47.8,6.2,110.3,35.7,40.8,49,47,16.2,7.414,9.926,20,0,112,109.4,133,95,5.5,6.3,50,0,100,80,56,56,52,55.16,62.46,58.45,57.41,49.09,74.34,-21.17
56.01,56.1,49.94,49.8,65.31,65.1,70.91,70.6,69.58,65.24,55.74,56.14,62.97,15.02,48.69,-0.7454,54.79,52.35,3.603,1.167,269.5,216.5,8.2,3.8,41.8,36.9,74.4,78,5.7,47.8,6,110.1,35.7,40.6,49,47,13.77,6.221,9.926,20,0,112.2,109.2,132,94,5.3,6.1,50,0,100,80,56,56,48,55.2,62.5,58.45,57.37,49.38,79.88,-20.25
56.01,56.3,49.94,49.8,65.35,65.1,70.95,70.6,69.54,65.24,55.7,56.14,62.68,15.87,48.01,-1.2,54.44,51.65,3.947,1.16,268.3,215.1,8.2,3.5,41.8,36.9,74.1,77.5,6,47.8,5.8,110.1,35.7,40.4,49,47,13.5,6.128,9.926,20,0,112.2,109.2,134,96.4,5.5,6.3,50,0,100,80,56,56,48,55.24,62.37,58.45,57.41,53.36,90.96,-20.35
56.01,56.1,49.94,49.8,65.35,65.1,70.91,70.6,69.49,65.24,55.7,56.1,62.41,15.91,47.7,-1.203,54.18,51.41,3.563,0.7891,269.1,214.1,8.2,3.8,41.8,36.9,74.1,78,5.5,48,6,110.1,36,41.1,49,47,13.52,6.161,9.926,20,0,112,109.4,133,95.4,5.6,6.1,50,0,100,80,56,56,48,55.2,62.25,58.45,57.41,54.14,82.11,-20.93
56.01,56.1,49.94,50,65.35,65.1,70.91,70.6,69.54,65.2,55.7,56.14,62.25,15.42,48.49,-1.658,54.49,51.7,3.95,1.161,268.4,215.3,8.2,3.5,41.8,36.9,74.1,77.5,5.8,47.8,6.2,110.3,35.9,40.8,49,47,15.17,6.933,9.926,20,0,112.2,109.4,134,96.4,5.5,6.1,50,0,100,80,56,56,48,55.16,62.25,58.41,57.41,52.14,94.76,-17.74
56.01,56.1,49.94,50,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.59,15.39,48.4,-1.198,54.36,51.58,3.574,0.7917,267.9,214.8,8.4,3.6,41.6,36.7,74.4,78,5.8,48,6.4,110.1,35.7,40.8,49,47,13.52,6.144,9.926,20,0,112.2,109,132.5,94.6,5.7,6.1,50,0,100,80,56,56,48,55.2,62.29,58.41,57.37,52.05,82.38,-17.58
56.01,56.1,49.9,50,65.31,65,70.87,70.4,69.54,65.2,55.7,56.1,62.35,14.98,48.57,-1.202,54.84,52.05,3.582,0.7934,268.8,215.2,8,3.5,42,37.1,74.1,77.5,5.5,47.8,6,110.1,36,40.6,49,47,16.04,7.318,9.926,20,0,112.2,109.2,132.5,94.9,5.5,6.1,50,0,100,80,56,56,48,55.2,62.37,58.41,57.41,50.1,85.94,-19.27
56.01,56.3,49.9,49.8,65.31,65.1,70.91,70.8,69.54,65.2,55.7,56.1,62.63,15.4,48.43,-1.199,54.94,52.15,3.588,0.7948,268.1,215.6,8,3.6,41.6,36.7,74.4,78,6,48,6,110.1,35.9,41.1,49,47,15.42,7.002,9.926,20,0,112.2,109.4,134,96.4,5.5,6.3,50,0,100,80,56,56,48,55.2,62.42,58.41,57.37,51.2,82.7,-20.54
56.01,56.1,49.94,50,65.35,65.1,70.91,70.6,69.54,65.2,55.7,56.1,62.2,15.4,48.45,-1.657,54.32,51.54,3.572,0.7912,268.2,214.6,8.2,3.5,41.8,36.9,74.1,77.5,5.5,47.8,6,110.1,36.2,40.4,49,47,14.82,6.775,9.926,20,0,112.2,109.2,131.5,95.1,5.5,6.1,50,0,100,80,56,56,48,55.2,62.46,58.41,57.37,50.92,82.32,-17.1
56.01,56.1,49.94,49.8,65.35,65.1,70.95,70.8,69.54,65.24,55.74,56.1,62.58,15.84,47.93,-1.198,54.37,51.95,3.208,0.7918,267.8,214.8,8,3.5,41.8,36.9,74.1,77.5,6,47.8,6,110.3,35.9,40.6,49,47,13.66,6.206,9.926,20,0,112.2,109.4,134,96,5.5,6.3,50,0,100,80,56,56,48,55.2,62.5,58.41,57.37,52.08,73.94,-22.45
56.01,56.1,49.94,50,65.35,65.3,70.95,70.6,69.54,65.24,55.7,56.1,62.7,15.87,48.02,-1.2,54.12,51.35,3.559,0.7882,268.3,213.8,8.2,3.5,41.8,36.9,74.1,77.5,6,48,6.2,110.1,35.9,40.9,49,47,12.36,5.606,9.926,20,0,112,109.2,133.5,95.6,5.3,6.1,50,0,100,80,56,56,52,55.2,62.54,58.41,57.37,51.89,82.01,-18.58
56.01,56.3,49.94,49.8,65.35,65.3,70.95,70.8,69.54,65.24,55.66,56.14,62.59,15.84,47.94,-1.198,54.66,51.49,4.331,1.165,267.9,215.9,8.2,3.3,41.8,36.9,74.1,77.5,5.8,47.8,5.8,110.1,36,41.3,49,47,14.64,6.652,9.926,20,0,112.2,109.4,133.5,94.4,5.5,6.3,50,0,100,80,56,56,52,55.2,62.54,58.41,57.37,51.8,99.81,-19.81
56.01,56.3,49.94,50,65.39,65.1,70.95,70.8,69.58,65.24,55.74,56.14,62.26,15.42,48.5,-1.658,54.61,52.19,3.591,1.164,268.4,215.8,8.2,3.3,41.8,36.9,74.1,77.5,5.5,47.8,5.8,110.1,36,40.4,49,47,15.6,7.127,9.926,20,0,112,109.4,133.5,95.8,5.7,6.3,50,0,100,80,56,56,48,55.2,62.54,58.45,57.37,50.4,79.63,-20.42
56.01,56.1,49.94,50,65.39,65.3,70.95,70.4,69.58,65.24,55.7,56.1,62.33,15.43,48.55,-1.66,54.22,51.45,3.565,0.7897,268.7,214.2,8,3.5,42,37.1,74.4,78,5.4,47.8,5.8,110.1,35.9,40.4,49,47,14,6.387,9.926,20,0,112,109.4,131,93,5.3,6.1,50,0,100,80,56,56,52,55.2,62.46,58.41,57.41,51.03,85.53,-16.01
56.01,56.1,49.94,50,65.35,65.1,70.95,70.6,69.54,65.24,55.7,56.14,62.79,15.9,48.1,-1.202,54.34,51.55,3.939,1.158,268.8,214.7,8,3.8,42,37.1,74.4,78,6,47.8,6.2,110.1,35.7,41.1,49,47,12.75,5.776,9.926,20,0,112.2,109.2,131.5,95.3,5.6,6.1,50,0,100,80,56,56,48,55.2,62.29,58.45,57.37,53.77,87.35,-19.3
56.01,56.3,49.9,49.8,65.35,65.3,70.95,70.6,69.54,65.24,55.7,56.1,62.52,15.83,47.89,-1.197,54.54,51.76,3.562,0.789,267.6,214,8,3.5,41.8,36.9,74.1,77.5,5.5,47.8,6,110.3,36,40.6,49,47,14.44,6.567,9.926,20,0,112,109.2,132.5,94.6,5.3,6.5,50,0,100,80,56,56,52,55.2,62.25,58.41,57.37,53.85,82.09,-21.63
56.01,56.1,49.9,50,65.31,65,70.91,70.6,69.49,65.2,55.7,56.1,62.88,15.92,48.17,-1.204,55.15,52.35,3.602,0.7978,269.1,216.4,8.4,3.5,41.8,36.7,74.1,77.5,5.5,47.8,6.2,110.3,36,41.1,49,47,15.3,6.919,9.926,20,0,112,109.2,132.5,94.5,5.5,6.1,50,0,100,80,56,56,48,55.2,62.17,58.41,57.37,54.79,83.01,-23.37
56.01,56.1,49.9,50,65.31,65.1,70.91,70.6,69.45,65.2,55.7,56.1,62.7,16.33,47.57,-1.2,54.96,52.17,3.59,0.7951,268.3,215.7,8,3.8,42,37.1,74.4,78,6,47.8,5.8,110.1,35.7,41.1,49,47,15.28,6.932,9.926,20,0,112,109.2,133,95,5.5,6.1,50,0,100,80,56,56,48,55.16,62.13,58.41,57.37,56.2,82.73,-25.95
55.97,56.1,49.9,50,65.31,65,70.91,70.4,69.49,65.16,55.7,56.1,62.68,15.87,48.47,-1.658,54.4,51.98,3.577,1.159,268.3,214.9,8,3.7,42,37.1,74.1,77.5,5.7,47.8,5.8,110.1,36,41.3,49,47,13.33,6.05,9.926,20,0,112,109.2,133.5,95.1,5.4,6.1,50,0,100,80,56,56,48,55.2,62.13,58.41,57.37,54.94,82.44,-19.42
56.01,56.1,49.94,50,65.27,65.1,70.91,70.6,69.49,65.16,55.7,56.1,62.91,15.81,48.3,-1.195,54.19,51.41,3.563,0.7892,267.3,214.1,8.2,3.7,41.8,36.9,74.1,77.5,5.5,47.8,6,110.1,36,40.8,49,47,11.81,5.34,9.926,20,0,112,109.2,131,92.8,5.3,6.1,50,0,100,80,56,56,48,55.2,62.13,58.37,57.37,54.74,85.48,-17.24
